koi_disposition,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_steff,koi_slogg,koi_srad,ra,dec,koi_kepmag
FALSE POSITIVE,1.140133012,132.34077,1.181,9.251,223.2,126.77,4370,86385.22,63.4,6715,3.2110000000000003,5.97,297.13116,40.921341,13.411
FALSE POSITIVE,1.208524388,131.985195,1.2590000000000001,1.8478,4759.6,26.71,1286,647.48,181.3,4963,4.63,0.701,295.10843,41.074059000000005,15.349
FALSE POSITIVE,5.197420145,132.5674705,1.025,6.78534,91307.0,81.49,1416,949.86,4262.1,6248,4.05,1.528,291.60318,39.228328999999995,13.960999999999999
FALSE POSITIVE,0.562006231,132.0289,0.6779999999999999,3.4960000000000004,14.2,0.58,2978,18708.86,12.8,6609,4.17,1.455,295.17368,40.290157,9.807
FALSE POSITIVE,14.31315739,138.2205171,0.004,8.90236,21567.0,34.98,1144,404.48,4262.9,5750,3.7030000000000003,2.379,292.08383,41.915031,13.254000000000001
FALSE POSITIVE,0.580724809,131.72956000000002,0.292,1.82,64.2,0.75,2191,5418.89,16.9,5989,4.492,0.9329999999999999,282.15744,43.689152,14.569
FALSE POSITIVE,2.53021,132.0918,1.275,21.79,367.9,41.44,1543,1338.82,24.2,5780,4.178,1.296,295.6026,46.517567,12.294
CONFIRMED,23.622357100000002,146.9643,0.369,6.852,57.0,1.07,797,95.35,11.4,6144,4.149,1.393,285.70346,44.422001,13.341
CONFIRMED,31.827648999999997,134.59995,0.785,1.639,520.0,4.98,668,47.21,16.4,4774,3.838,1.954,289.81934,51.90485,14.41
FALSE POSITIVE,0.379412331,131.61158999999998,0.243,1.561,594.0,1.59,1643,1724.34,20.2,4331,4.62,0.6659999999999999,289.87915,46.322497999999996,14.785
FALSE POSITIVE,0.75509861,131.962107,1.091,2.6423,60334.0,60.74,2359,7285.15,385.4,6038,4.206,1.213,300.5683,44.029548999999996,13.440999999999999
FALSE POSITIVE,0.594003994,132.07058999999998,0.4978,5.557,25.4,1.55,4952,142174.84,51.1,8596,3.793,2.968,299.20239,44.14175,11.548
FALSE POSITIVE,183.836254,149.3728,0.956,13.088,1046.2,51.64,852,124.46,15.7,4959,2.569,11.963,292.32232999999997,47.255112,13.993
FALSE POSITIVE,351.204993,184.9276,0.777,22.414,1257.9,3.57,258,1.04,21.3,5845,4.435,0.9179999999999999,292.75928,47.430401,15.505999999999998
FALSE POSITIVE,8.460438928,133.7744903,1.061,4.73492,76413.0,36.62,804,98.6,1797.4,5951,4.638,0.7020000000000001,291.04407000000003,36.729271000000004,14.812999999999999
FALSE POSITIVE,0.958116585,132.052919,1.275,2.3496,2374.1,49.16,2271,6312.99,296.0,6032,4.147,1.365,293.16727000000003,37.841389,12.735
FALSE POSITIVE,0.555973803,131.96589,0.563,1.271,75.3,1.9,3049,20544.64,23.3,5445,3.7760000000000002,2.117,291.86655,38.409081,13.755
FALSE POSITIVE,1.992098705,132.891052,1.069,4.03833,69414.0,45.85,1435,1006.31,1186.0,6024,4.523,0.9,296.00211,39.000510999999996,14.985
FALSE POSITIVE,2.2227289,131.895,0.254,2.617,279.1,34.14,4454,93172.12,10.5,4996,2.354,20.848000000000003,291.85648,37.065651,12.552
FALSE POSITIVE,0.5421226170000001,131.98408,0.10800000000000001,1.2830000000000001,88.3,0.94,2238,5914.13,16.3,5875,4.476,0.998,291.40289,37.676689,14.661
FALSE POSITIVE,0.73975345,131.81739,0.525,4.2,481.8,2.09,1818,2580.0,86.2,5271,4.436,0.935,292.68985,37.774361,15.140999999999998
FALSE POSITIVE,8.39140024,139.02864,0.342,1.193,134.4,1.1,921,169.89,9.2,5892,4.388999999999999,0.935,300.18503,44.635578,14.13
FALSE POSITIVE,352.71009100000003,251.1931,0.32899999999999996,2.9010000000000002,1658.0,3.75,261,1.09,9.6,6112,4.513,0.9079999999999999,296.82361000000003,44.855309000000005,15.672
FALSE POSITIVE,0.532493086,131.90243999999998,0.5579999999999999,2.145,19.9,1.87,4893,135046.96,8.9,6894,3.4760000000000004,4.032,299.25092,44.856091,11.238
FALSE POSITIVE,1.41435861,132.69838000000001,0.18899999999999997,2.285,56.8,0.74,1578,1458.2,9.5,5470,4.3660000000000005,0.9940000000000001,294.94872999999995,45.210251,14.842
FALSE POSITIVE,0.812678859,132.20817,0.664,0.841,39.3,0.83,2403,7917.14,7.4,6636,4.349,1.236,287.89935,45.417488,13.513
FALSE POSITIVE,8.4879444,176.92505,0.752,3.2239999999999998,119.3,1.23,969,208.99,19.5,6134,4.396,1.0390000000000001,280.88184,47.564243,13.300999999999998
FALSE POSITIVE,1.63345402,181.8556,1.19,3.8169999999999997,359.0,24.87,1750,2211.18,7.4,6283,4.372,1.091,296.93594,44.161045,12.179
FALSE POSITIVE,6.63449721,134.16545,1.246,22.982,919.1,85.25,1719,2067.13,160.1,6487,3.696,2.8169999999999997,295.73996,38.862282,12.842
FALSE POSITIVE,1.50650136,132.98952,0.556,3.1126,66.9,0.8,1562,1403.44,41.9,5607,4.381,0.948,293.7749,45.087639,12.902999999999999
FALSE POSITIVE,43.142257,132.3007,1.179,61.73,283.2,37.88,706,58.68,30.5,6198,4.069,1.7690000000000001,291.91556,37.322578,14.755999999999998
FALSE POSITIVE,3.381607,132.92656000000002,0.08800000000000001,7.627000000000001,440.6,117.25,6037,314164.85,16.6,3974,1.056,59.437,296.08136,47.275814000000004,12.798
FALSE POSITIVE,322.50741,350.3646,0.912,20.688000000000002,349.5,2.11,257,1.03,13.7,5708,4.465,0.9329999999999999,298.89359,40.437752,14.013
FALSE POSITIVE,373.8716,186.6688,0.24600000000000002,16.78,382.7,2.19,279,1.44,10.3,5846,4.258,1.1159999999999999,283.56866,40.865761,13.683
FALSE POSITIVE,171.046664,293.02637000000004,0.387,2.438,731.0,32.31,827,110.64,9.8,4932,2.697,12.048,296.42337000000003,40.892471,12.769
FALSE POSITIVE,0.7998683540000001,131.997209,1.274,6.6129999999999995,4928.8,34.7,1816,2581.61,251.4,5568,4.488,0.882,298.52679,40.858391,14.335
FALSE POSITIVE,345.7671,320.3812,0.391,15.38,212.7,2.5,336,3.02,12.3,5845,4.024,1.702,282.21188,47.577,11.152999999999999
FALSE POSITIVE,350.34114,184.81,0.01,16.97,1363.8,2.5,202,0.39,16.4,5188,4.6419999999999995,0.69,291.75497,47.549332,15.901
FALSE POSITIVE,363.97165,198.9835,1.3940000000000001,5.702000000000001,1966.0,40.48,231,0.68,8.5,5648,4.559,0.841,298.68832000000003,47.513821,14.977
FALSE POSITIVE,395.23753,186.53599999999997,0.629,18.494,1298.0,3.17,225,0.61,13.4,5648,4.559,0.841,298.68832000000003,47.513821,14.977
FALSE POSITIVE,385.97241,315.6247,0.444,12.167,162.0,1.72,325,2.65,10.8,6732,4.271,1.3159999999999998,287.82239,47.690208,13.161
FALSE POSITIVE,89.667675,183.03599999999997,0.324,3.7260000000000004,1415.0,78.77,1364,818.91,7.0,4742,2.099,21.291,299.40509,47.620991,12.392999999999999
FALSE POSITIVE,2.183517999,132.692938,1.214,4.2703,1321.6,4633.66,9791,2169685.72,147.7,3198,0.047,162.725,292.32391,39.299351,11.296
FALSE POSITIVE,9.4022333,134.8876,0.019,2.79,316.0,23.61,2309,6719.57,9.8,4597,2.42,13.874,293.27979,39.393318,10.59
FALSE POSITIVE,1.306220168,132.11220559999998,0.35200000000000004,5.14519,481370.0,83.16,2095,4556.14,2019.4,6600,4.238,1.124,294.99365,39.64283,13.242
FALSE POSITIVE,25.70600117,156.644215,0.43,10.969000000000001,464960.0,67.11,579,26.55,2008.1,5642,4.498,0.903,297.98264,39.894081,13.592
FALSE POSITIVE,0.643703667,131.98490800000002,0.036000000000000004,0.8009999999999999,172.0,1.48,2358,7305.66,40.3,6161,4.362,1.114,292.88342,38.074951,13.790999999999999
FALSE POSITIVE,7.04716175,132.7504,0.856,2.693,150.8,1.1,817,105.1,9.4,5496,4.592,0.7759999999999999,290.0831,38.398472,15.13
FALSE POSITIVE,0.609668222,131.934,0.135,2.8360000000000003,287.6,1.35,1805,2491.57,15.7,5296,4.5760000000000005,0.815,293.76086000000004,46.231201,16.678
FALSE POSITIVE,7.02932339,134.66433999999998,0.098,2.853,81.6,0.92,974,212.66,8.7,5977,4.473,1.022,291.9935,46.516071000000004,14.27
CONFIRMED,1.8651141930000001,133.79234399999999,0.785,0.4279,1124.8,0.66,455,10.1,56.9,3292,5.215,0.14800000000000002,292.21906,44.61916,15.92
FALSE POSITIVE,2.99540439,132.78128,1.179,6.172000000000001,223.2,65.37,2195,5493.46,45.6,6106,3.633,3.09,299.12851,41.587540000000004,13.173
FALSE POSITIVE,0.784031658,133.38391000000001,0.102,0.7773,352.2,1.55,1705,1995.65,28.2,5435,4.578,0.8240000000000001,294.13202,39.981978999999995,15.479000000000001
CONFIRMED,31.0033072,143.29085,0.151,5.252999999999999,645.2,2.72,616,34.03,22.1,6090,4.447,1.071,291.26974,42.096039000000005,15.898
FALSE POSITIVE,1.213742728,131.74123,0.627,3.596,31.7,1.18,2599,10804.6,20.3,6532,3.9610000000000003,1.9869999999999999,283.66427999999996,47.40097,13.203
FALSE POSITIVE,366.74866000000003,308.3136,0.6629999999999999,12.446,419.1,2.35,281,1.48,9.1,6136,4.368,1.087,291.46837999999997,47.4674,15.216
FALSE POSITIVE,0.93374894,131.526,0.457,4.637,226.2,0.18,433,8.36,9.3,2661,5.2829999999999995,0.11599999999999999,292.11115,47.452293,13.81
FALSE POSITIVE,0.7345486240000001,132.16826,0.747,2.207,58.6,0.84,2082,4454.22,25.1,6046,4.478,1.0070000000000001,280.90179,47.526241,13.594000000000001
FALSE POSITIVE,317.99484,393.0306,0.405,7.28,719.0,2.22,241,0.79,8.4,5665,4.5680000000000005,0.82,292.96835,40.954239,15.181
FALSE POSITIVE,614.39054,332.5045,0.11,9.312000000000001,289.1,2.43,269,1.24,10.2,6228,4.1930000000000005,1.4269999999999998,292.06931000000003,41.042858,13.540999999999999
FALSE POSITIVE,238.561202,273.2378,0.732,11.9,260.2,5.75,568,24.55,16.4,6565,3.573,3.3080000000000003,297.44507000000004,41.010571,12.995
FALSE POSITIVE,370.2402,307.3322,1.239,31.46,1272.6,29.24,270,1.26,20.5,6296,4.481,0.966,291.29425,47.944511,15.59
FALSE POSITIVE,1.6749811999999997,131.79288,0.382,2.707,94.0,79.51,8986,1540745.8,8.9,3940,0.76,84.461,293.57895,48.00602,11.709000000000001
FALSE POSITIVE,307.94735719999994,316.0192261,0.966,15.0,11296.0,76.66,492,13.83,16.5,4878,3.08,4.461,297.23098999999996,48.223919,14.092
FALSE POSITIVE,277.25118,400.0395,0.932,8.742,1517.4,5.02,304,2.02,15.3,6046,4.357,1.048,284.74127000000004,48.34367,12.349
FALSE POSITIVE,1.5601585619999998,132.368518,0.7120000000000001,3.4248,240160.0,45.91,1223,530.79,459.9,4926,4.548,0.7490000000000001,286.65767999999997,40.02726,13.870999999999999
FALSE POSITIVE,8.65311903,134.30128,0.701,1.273,206.8,0.85,493,13.95,8.9,3929,4.705,0.55,289.08875,40.018162,15.109000000000002
FALSE POSITIVE,1.288046428,132.00088,0.21899999999999997,3.637,32.3,2.18,2945,17822.99,20.3,5216,3.287,3.8710000000000004,291.05292000000003,40.44767,12.479000000000001
FALSE POSITIVE,3.457078812,131.80580690000002,0.317,5.2405800000000005,315520.0,86.12,1603,1560.4,6009.0,6526,4.1819999999999995,1.482,295.49411000000003,40.406203999999995,13.585
FALSE POSITIVE,0.776950288,132.0396,0.047,1.288,396.0,1.72,1882,2974.07,25.8,5861,4.546,0.865,292.67294,38.58997,15.832
FALSE POSITIVE,358.96247,295.9933,0.424,23.49,670.8,2.37,242,0.81,12.1,5743,4.527,0.904,291.19559,38.788078000000006,15.389000000000001
FALSE POSITIVE,358.96844,295.8289,0.151,21.71,807.8,2.7,263,1.13,13.3,6117,4.496,0.9470000000000001,291.2276,38.771351,15.36
CONFIRMED,7.76845639,138.06602,0.353,3.6889999999999996,217.8,1.35,841,118.09,23.6,5447,4.481,0.917,293.30023,41.523338,14.8
FALSE POSITIVE,2.4045569490000003,131.67616,0.97,7.4918,408.7,4.69,1958,3474.41,147.1,6426,4.013,1.775,293.21356000000003,46.175129,13.474
FALSE POSITIVE,0.941603153,132.976171,0.93,1.1886,462.1,2.29,1608,1575.78,46.2,5237,4.481,0.8370000000000001,293.06597999999997,38.042010999999995,14.834000000000001
FALSE POSITIVE,22.32423657,134.44763,0.965,3.6689999999999996,1299.3,4.56,611,32.87,29.9,5648,4.489,0.912,292.63052000000005,45.574219,15.612
FALSE POSITIVE,375.408923,364.4869,0.529,11.437999999999999,87.3,4.48,858,128.15,15.3,11357,3.667,4.5280000000000005,284.34103,47.553779999999996,10.25
FALSE POSITIVE,2.17812769,132.02922,0.5329999999999999,1.645,61.7,0.78,1421,963.16,10.4,6014,4.494,0.958,288.61859,47.557201,14.357999999999999
FALSE POSITIVE,0.93373895,132.4707,0.259,4.156000000000001,39.6,0.64,1993,3723.37,10.5,6223,4.459,1.006,292.13192999999995,47.56374,15.194
FALSE POSITIVE,0.93373718,132.4634,0.29,2.582,18.9,0.48,2097,4570.22,8.4,6367,4.419,1.087,292.15488,47.562019,13.685
FALSE POSITIVE,213.20197799999997,309.9395,0.214,15.395999999999999,696.9,1.91,221,0.56,12.9,4594,4.5569999999999995,0.752,290.2196,41.246811,15.599
FALSE POSITIVE,77.773042,168.8387,0.5579999999999999,2.285,432.6,15.03,955,196.5,7.7,4763,2.685,7.068,290.71783,41.247318,12.392999999999999
FALSE POSITIVE,381.782641,241.1226,1.204,4.52,367.6,55.75,384,5.12,8.6,6056,3.8160000000000003,2.29,292.19037000000003,41.311440000000005,12.427999999999999
FALSE POSITIVE,354.7897,434.394,0.449,12.62,81.0,0.47,134,0.08,9.2,3778,4.742,0.515,293.96423,41.318802000000005,10.067
FALSE POSITIVE,235.544698,191.2774,0.005,8.93,299.3,2.13,316,2.36,9.2,5533,4.244,1.255,284.93216,41.45401,14.489
FALSE POSITIVE,293.38641,308.6624,0.537,15.23,94.9,1.35,347,3.43,13.4,6392,4.213,1.34,284.79071,49.125359,11.097000000000001
FALSE POSITIVE,677.56282,214.2391,0.537,10.53,631.0,2.24,190,0.31,8.5,5511,4.477,0.872,290.47623,49.20261,15.720999999999998
FALSE POSITIVE,371.21205,307.6693,0.35700000000000004,19.95,719.9,2.55,259,1.07,12.9,6106,4.497,0.94,288.81408999999996,49.35561,15.402000000000001
FALSE POSITIVE,190.783023,213.6601,0.08800000000000001,4.069,1385.0,71.66,989,226.51,9.5,5013,2.394,19.813,292.73511,49.330639,13.716
FALSE POSITIVE,5.270733213,136.180853,0.428,2.7822,293640.0,37.93,693,54.59,553.0,4348,4.601,0.6779999999999999,295.75555,40.61866,15.953
FALSE POSITIVE,11.02520205,131.715631,0.439,12.8097,429760.0,164.02,1294,663.18,2585.5,6047,3.7239999999999998,2.3,295.43829,40.843578,12.113
FALSE POSITIVE,58.873429,153.9076,0.0,17.487000000000002,226470.0,76.18,679,50.35,106.8,7078,4.192,1.568,295.49011,39.105862,14.048
FALSE POSITIVE,0.687506554,131.85963999999998,0.085,1.4409999999999998,130.3,8.73,4748,120304.4,14.4,4643,2.595,7.906000000000001,297.33377,39.447590000000005,12.467
FALSE POSITIVE,472.071079,310.7718,0.38799999999999996,5.7589999999999995,252.6,2.01,268,1.22,6.4,6186,4.3580000000000005,1.253,293.72528,39.511971,14.002
CONFIRMED,57.689621200000005,139.92753000000002,0.924,5.118,1626.6,5.14,512,16.19,30.2,6228,4.441,1.0490000000000002,293.29364,42.19635,15.886
CONFIRMED,12.90467523,144.32009,0.5529999999999999,3.28,412.4,1.49,545,20.91,21.2,4513,4.574,0.722,291.34259,38.363129,15.07
CONFIRMED,24.3344939,147.41891999999999,0.017,6.557,323.1,1.74,647,41.3,18.1,6091,4.487,0.9670000000000001,296.89484,44.37178,15.373
CONFIRMED,0.984941669,133.31801000000002,0.045,1.9724,81.4,1.49,2335,7044.68,22.9,5825,4.046,1.662,285.40494,49.99474,13.835
CONFIRMED,48.4313003,141.45612,0.846,4.03,886.4,2.78,396,5.81,17.3,4891,4.516,0.805,285.23245,48.806721,15.605
FALSE POSITIVE,0.9337491,132.44899999999998,0.084,3.842,98.1,0.79,1662,1809.26,12.6,5628,4.575,0.8079999999999999,292.08099,47.613461,15.958
FALSE POSITIVE,0.93374417,132.44558999999998,0.27699999999999997,3.385,31.3,0.64,2126,4835.58,9.9,6363,4.399,1.131,292.12277,47.646069,14.616
FALSE POSITIVE,0.9337465,131.5267,0.16699999999999998,3.6289999999999996,49.9,0.63,1863,2852.33,11.6,6102,4.5280000000000005,0.887,292.14102,47.62624,15.024000000000001
FALSE POSITIVE,0.93371631,131.5435,0.401,4.343999999999999,61.3,0.7,1743,2180.39,10.3,5734,4.538,0.883,292.20523,47.6483,15.824000000000002
FALSE POSITIVE,260.02265,329.8262,0.8420000000000001,12.009,2060.7,3.13,217,0.53,25.7,5250,4.684,0.608,290.51993,41.46513,14.288
FALSE POSITIVE,443.66,523.3480000000001,1.194,7.99,360.7,33.2,331,2.85,6.3,6743,4.144,1.433,298.46213,41.5256,11.765
FALSE POSITIVE,72.6549842,170.59195,1.141,5.502999999999999,389.3,34.52,699,56.33,22.1,6793,3.926,1.96,294.42145,41.8969,13.492
FALSE POSITIVE,379.42818,358.9906,0.006,11.24,403.9,1.89,252,0.95,11.1,5947,4.487,0.945,289.98419,41.918591,13.782
FALSE POSITIVE,371.90464,308.9957,0.922,25.36,519.1,2.88,271,1.28,14.4,6164,4.446000000000001,1.045,288.72406,49.466091,15.155
FALSE POSITIVE,362.85801000000004,152.6104,0.626,17.03,151.6,1.9,353,3.66,10.1,6740,4.165,1.4709999999999999,291.34402,49.577090999999996,13.503
FALSE POSITIVE,384.558321,160.73276,0.9470000000000001,4.76,1330.0,14.33,382,5.03,10.1,5078,3.4789999999999996,3.0,284.10953,49.733379,13.822000000000001
FALSE POSITIVE,397.72733,264.7499,0.013000000000000001,11.683,232.8,1.48,253,0.97,9.0,6032,4.485,0.973,290.60348999999997,49.99242,14.209000000000001
FALSE POSITIVE,17.52782681,144.5700534,0.5670000000000001,5.78491,347520.0,49.36,554,22.31,2450.1,5079,4.579,0.732,294.27907999999996,41.436901,12.534
FALSE POSITIVE,0.6047554620000001,131.84831,0.039,1.3741,334.5,1.29,1598,1534.24,40.3,4842,4.6160000000000005,0.726,292.5015,41.549061,15.552999999999999
FALSE POSITIVE,7.002865192000001,136.013297,0.358,5.90232,349700.0,75.09,1197,486.09,8168.6,6818,4.357,1.216,288.36362,42.24807,13.934000000000001
FALSE POSITIVE,508.807642,368.34861,0.016,4.495,2127.0,39.59,595,29.54,14.8,4893,2.454,8.811,290.70056,39.799679,15.635
FALSE POSITIVE,1.52593737,132.6849,0.6809999999999999,1.9580000000000002,159.1,1.39,1697,1963.41,9.6,6184,4.448,1.038,295.31754,40.190639000000004,14.943
FALSE POSITIVE,373.74691,259.9281,0.8340000000000001,28.37,622.3,2.65,260,1.08,16.2,6131,4.497,0.945,290.02124,43.402161,15.193
FALSE POSITIVE,1.4563833990000001,132.71661,1.169,11.838,212.2,52.87,2721,12950.97,94.0,6184,3.665,2.6460000000000004,299.0531,46.620391999999995,13.401
FALSE POSITIVE,1.07383154,132.0326,1.198,4.846,31355.0,137.54,3791,48979.38,137.3,8059,3.7889999999999997,2.859,292.64063,46.388039,14.902000000000001
FALSE POSITIVE,2.9322508999999997,133.7648,0.457,2.931,181.2,1.33,1312,700.81,13.1,6106,4.487,0.966,295.85266,47.503578000000005,15.662
FALSE POSITIVE,4.98845099,133.74684,0.040999999999999995,7.452999999999999,193.9,1.33,1055,292.71,23.3,5695,4.4110000000000005,0.961,296.44901,46.623589,15.331
CONFIRMED,0.664074145,133.40285,0.525,1.0925,212.6,1.19,1703,1998.48,20.9,5178,4.585,0.797,291.27898999999996,47.687649,15.645
FALSE POSITIVE,0.328686504,132.77146000000002,0.233,0.8592,171.9,1.11,2324,6891.11,26.8,5430,4.535,0.847,288.41684,47.731091,15.315999999999999
FALSE POSITIVE,0.93376131,132.4342,0.312,3.747,55.6,0.61,1682,1891.81,10.5,5665,4.5680000000000005,0.82,292.22083,47.635689,15.529000000000002
FALSE POSITIVE,0.93376021,132.4413,0.297,3.182,56.5,0.4,1019,253.97,9.5,3885,4.71,0.54,292.17847,47.750751,15.446
FALSE POSITIVE,0.93373591,132.46,0.21,4.5169999999999995,35.1,0.57,1904,3116.05,10.8,6028,4.47,0.95,292.19622999999996,47.76659,14.92
FALSE POSITIVE,0.93374911,132.4534,0.505,3.5039999999999996,57.8,0.66,1793,2442.7,8.4,5978,4.553999999999999,0.846,292.2276,47.746262,15.767000000000001
FALSE POSITIVE,312.61007,325.3776,0.601,14.85,438.7,2.01,258,1.05,11.9,5818,4.523,0.925,290.08203,42.071129,14.728
FALSE POSITIVE,429.60143,269.5261,0.025,18.11,1001.4,2.74,223,0.58,12.2,5587,4.502,0.877,289.96942,42.138859000000004,15.595999999999998
FALSE POSITIVE,197.37704,306.7686,1.2770000000000001,18.71,226.2,84.37,815,104.45,15.1,10974,4.041,2.677,286.91888,42.306129,10.734000000000002
FALSE POSITIVE,203.8406,250.6264,0.04,9.33,227.4,2.41,385,5.21,8.6,5548,3.97,1.6159999999999999,287.24051000000003,42.573139000000005,13.499
FALSE POSITIVE,14.395425,140.977,0.39799999999999996,5.12,115.4,0.85,672,48.08,9.4,5715,4.586,0.782,291.48068,50.473659999999995,13.686
FALSE POSITIVE,231.157554,346.94896,0.7490000000000001,8.488999999999999,845.6,37.37,789,91.65,17.4,5386,2.78,11.839,295.39795,50.539268,13.450999999999999
FALSE POSITIVE,495.06538,245.567,0.341,21.09,417.0,2.0,236,0.74,13.2,6075,4.486000000000001,0.9690000000000001,296.65671000000003,50.68721,14.116
FALSE POSITIVE,595.78152,363.7685,0.16399999999999998,15.97,84.9,1.18,245,0.85,10.6,5618,4.155,1.288,288.19321,50.921619,11.446
FALSE POSITIVE,365.709623,183.4903,0.33799999999999997,13.552999999999999,1033.4,26.93,604,31.42,15.1,4787,2.6289999999999996,8.522,288.81714,51.592911,13.888
FALSE POSITIVE,7.841066931,136.5883392,0.579,5.47901,342090.0,56.33,876,139.18,3314.7,5973,4.562,0.8290000000000001,292.11746,42.45628,15.144
FALSE POSITIVE,2.213964145,132.565776,0.634,6.7598,123360.0,57.06,1891,3030.64,951.4,6256,4.037,1.514,284.31378,42.600914,11.267000000000001
FALSE POSITIVE,2.525386934,133.913493,0.934,3.71613,124880.0,67.24,1701,1982.55,1003.0,6826,4.337,1.2329999999999999,292.62149,42.92197,14.34
FALSE POSITIVE,1.587485742,132.13853799999998,0.259,7.7489,246570.0,41.52,1460,1070.86,996.8,5863,4.566,0.821,286.6958,43.86742,14.364
FALSE POSITIVE,488.67352999999997,519.7805,0.43200000000000005,12.35,691.0,2.03,188,0.3,8.2,5218,4.596,0.772,298.12234,40.462348999999996,15.747
FALSE POSITIVE,322.48381,189.1585,0.938,22.99,1023.4,3.5,259,1.06,27.0,5968,4.534,0.8809999999999999,298.93066,40.419102,14.76
FALSE POSITIVE,0.474811162,132.20477,0.44,1.169,205.2,1.28,2206,5603.32,17.4,5799,4.539,0.878,298.48325,40.585949,15.732999999999999
FALSE POSITIVE,0.664727127,131.63516,0.382,1.561,16.2,0.46,2343,7149.67,7.6,6143,4.343999999999999,1.1159999999999999,292.93295,40.986401,12.879000000000001
FALSE POSITIVE,1.33250451,132.1018,0.295,4.143,27.4,0.62,1993,3726.12,11.6,6600,4.364,1.157,295.30352999999997,46.80574,13.793
FALSE POSITIVE,333.486169,153.61501,0.214,3.199,639.1,19.3,557,22.68,14.0,4989,2.992,7.824,296.76288,47.145142,10.998
FALSE POSITIVE,321.02094,179.7137,0.295,7.51,592.9,1.96,232,0.69,8.5,5334,4.492,0.81,283.17575,47.401718,15.238
FALSE POSITIVE,424.62334500000003,218.25955,0.8190000000000001,9.666,5132.1,8.13,265,1.17,60.2,6339,4.454,1.0170000000000001,295.06592,46.686432,15.513
FALSE POSITIVE,145.750554,199.6247,0.017,13.999,385.6,15.34,748,74.07,17.0,5096,3.0069999999999997,8.038,287.09362999999996,47.3713,13.192
FALSE POSITIVE,1.28805834,131.9914,0.214,3.4189999999999996,92.6,1.08,1736,2142.23,28.1,5631,4.33,1.1320000000000001,291.25307999999995,40.216671000000005,14.487
FALSE POSITIVE,0.777663575,131.52537,0.204,1.1741,134.3,0.95,1816,2553.18,28.1,5769,4.57,0.812,288.03152,46.827549,14.397
CONFIRMED,2.79590004,132.72971,0.638,2.056,383.7,1.66,1090,333.31,16.3,5244,4.538,0.81,296.65475,46.83527,13.749
FALSE POSITIVE,0.573762943,131.80193,0.13,2.1959999999999997,48.3,0.39,1538,1331.17,8.5,4891,4.683,0.5710000000000001,297.1684,47.821129,14.027999999999999
FALSE POSITIVE,1.072934147,132.29306599999998,1.0090000000000001,4.50475,96883.0,81.42,2523,9590.04,949.0,7031,4.2219999999999995,1.5230000000000001,297.74242999999996,47.891682,13.96
FALSE POSITIVE,2.61854596,133.9991,0.033,4.8660000000000005,19.7,1.18,2008,3846.53,8.1,5657,3.721,2.682,299.06802000000005,47.920029,13.133
FALSE POSITIVE,1.1051238829999999,132.51976000000002,0.685,3.0010000000000003,66.7,0.83,1755,2235.64,20.7,5883,4.476,0.9590000000000001,293.76025,48.145247999999995,14.512
FALSE POSITIVE,212.76049500000002,254.4527,0.036000000000000004,3.7030000000000003,195.8,2.8,485,13.13,9.2,7021,4.031000000000001,1.976,288.08237,42.636909,12.946
FALSE POSITIVE,73.83685799999999,174.0088,0.8,19.722,231.2,25.09,1143,403.37,13.1,4769,2.583,14.706,291.55719,42.694649,10.995999999999999
FALSE POSITIVE,402.41511,512.3896,0.281,5.156000000000001,780.6,2.52,253,0.96,9.5,6251,4.53,0.889,292.04956,42.870251,12.987
FALSE POSITIVE,369.28177,233.4368,1.297,26.96,1017.7,34.25,250,0.93,13.0,5900,4.5089999999999995,0.951,283.32138,42.939289,15.478
FALSE POSITIVE,462.46358899999996,583.10723,0.386,5.007,1024.3,8.92,355,3.78,13.2,5059,3.466,2.799,290.48471,51.72855,13.993
FALSE POSITIVE,0.939375593,132.016859,0.987,2.8424,100890.0,52.18,1936,3333.58,317.3,5826,4.345,0.978,295.56934,38.726059,14.904000000000002
FALSE POSITIVE,53.64708486,152.97204,0.43200000000000005,19.9499,219100.0,142.04,753,75.91,3272.4,5261,3.5060000000000002,2.943,300.83307,43.962311,12.479000000000001
FALSE POSITIVE,0.449249224,1472.522306,0.494,4.7565,419440.0,95.83,2941,17801.78,1194.9,6338,4.239,1.2990000000000002,294.47131,44.12344,15.282
FALSE POSITIVE,1.613014741,131.7482916,0.882,4.39594,152120.0,157.33,3145,23173.2,1096.1,7832,3.8360000000000003,2.779,300.33246,44.144138,12.145999999999999
CONFIRMED,384.847556,314.97,0.059000000000000004,9.969,189.9,1.09,220,0.56,12.3,5579,4.58,0.7979999999999999,296.00369,44.277561,13.425999999999998
FALSE POSITIVE,1.549979213,132.675027,0.486,7.5945,370550.0,136.64,2141,4986.15,672.7,5408,3.7769999999999997,2.0580000000000003,285.9259,41.09082,13.939
FALSE POSITIVE,125.288206,252.0979,0.066,3.695,241.6,1.5,363,4.1,9.4,5881,4.48,0.973,296.17761,41.014117999999996,14.179
FALSE POSITIVE,533.47707,245.3651,0.418,23.71,210.6,2.6,315,2.33,15.3,6077,3.931,1.7590000000000001,292.82809,41.139351,13.294
FALSE POSITIVE,0.603086711,131.664075,1.251,1.0869,1242.8,36.0,2459,8675.9,170.0,6353,4.397,1.1340000000000001,295.04559,41.104209999999995,13.989
